unique_id,col_caption_name,col_caption_name1_empty,year,value,M49_country_code
01_101_,Total,True,2000,35.1,UZB
01_101_,Total,True,2001,34.7,UZB
01_101_,Total,True,2002,33.6,UZB
01_101_,Total,True,2003,31.7,UZB
01_101_,Total,True,2004,29.8,UZB
01_101_,Total,True,2005,30.7,UZB
01_101_,Total,True,2006,29.8,UZB
01_101_,Total,True,2007,29.9,UZB
01_101_,Total,True,2008,29.0,UZB
01_101_,Total,True,2009,29.2,UZB
01_101_,Total,True,2010,24.7,UZB
01_101_,Total,True,2011,24.8,UZB
01_101_,Total,True,2012,26.8,UZB
01_101_,Total,True,2013,27.3,UZB
01_101_,Total,True,2014,25.8,UZB
01_101_,Total,True,2015,25.3,UZB
01_101_,Total,True,2016,25.3,UZB
01_101_,Total,True,2017,22.5,UZB
01_101_,Total,True,2018,22.6,UZB
01_101_,Total,True,2019,24.9,UZB
01_101_,Total,True,2020,0.0,UZB
01_101_,Total,True,2021,0.0,UZB
