unique_id,col_caption_name,col_caption_name1_empty,year,value,M49_country_code
01_101_,Total,True,2000,0.0,UZB
01_101_,Total,True,2001,0.0,UZB
01_101_,Total,True,2002,0.0,UZB
01_101_,Total,True,2003,0.0,UZB
01_101_,Total,True,2004,1.1,UZB
01_101_,Total,True,2005,1.0,UZB
01_101_,Total,True,2006,1.0,UZB
01_101_,Total,True,2007,1.0,UZB
01_101_,Total,True,2008,0.6,UZB
01_101_,Total,True,2009,0.8,UZB
01_101_,Total,True,2010,1.2,UZB
01_101_,Total,True,2011,1.2,UZB
01_101_,Total,True,2012,1.3,UZB
01_101_,Total,True,2013,1.2,UZB
01_101_,Total,True,2014,1.2,UZB
01_101_,Total,True,2015,1.2,UZB
01_101_,Total,True,2016,1.1,UZB
01_101_,Total,True,2017,1.1,UZB
01_101_,Total,True,2018,1.1,UZB
01_101_,Total,True,2019,1.0,UZB
01_101_,Total,True,2020,1.0,UZB
01_101_,Total,True,2021,0.7,UZB
