unique_id,col_caption_name,col_caption_name1_empty,year,value,M49_country_code
14_101_,Total,True,2000,0.0,UZB
14_101_,Total,True,2001,0.0,UZB
14_101_,Total,True,2002,0.0,UZB
14_101_,Total,True,2003,0.0,UZB
14_101_,Total,True,2004,0.0,UZB
14_101_,Total,True,2005,0.0,UZB
14_101_,Total,True,2006,0.0,UZB
14_101_,Total,True,2007,0.0,UZB
14_101_,Total,True,2008,0.0,UZB
14_101_,Total,True,2009,0.0,UZB
14_101_,Total,True,2010,0.0,UZB
14_101_,Total,True,2011,0.1,UZB
14_101_,Total,True,2012,0.1,UZB
14_101_,Total,True,2013,0.1,UZB
14_101_,Total,True,2014,0.1,UZB
14_101_,Total,True,2015,0.1,UZB
14_101_,Total,True,2016,0.1,UZB
14_101_,Total,True,2017,0.1,UZB
14_101_,Total,True,2018,0.1,UZB
14_101_,Total,True,2019,0.1,UZB
14_101_,Total,True,2020,0.1,UZB
14_101_,Total,True,2021,0.1,UZB
14_135_,Men,True,2000,0.0,UZB
14_135_,Men,True,2001,0.0,UZB
14_135_,Men,True,2002,0.0,UZB
14_135_,Men,True,2003,0.0,UZB
14_135_,Men,True,2004,0.0,UZB
14_135_,Men,True,2005,0.0,UZB
14_135_,Men,True,2006,0.0,UZB
14_135_,Men,True,2007,0.0,UZB
14_135_,Men,True,2008,0.0,UZB
14_135_,Men,True,2009,0.0,UZB
14_135_,Men,True,2010,0.0,UZB
14_135_,Men,True,2011,0.1,UZB
14_135_,Men,True,2012,0.1,UZB
14_135_,Men,True,2013,0.2,UZB
14_135_,Men,True,2014,0.2,UZB
14_135_,Men,True,2015,0.1,UZB
14_135_,Men,True,2016,0.1,UZB
14_135_,Men,True,2017,0.1,UZB
14_135_,Men,True,2018,0.1,UZB
14_135_,Men,True,2019,0.1,UZB
14_135_,Men,True,2020,0.1,UZB
14_135_,Men,True,2021,0.1,UZB
14_136_,Women,True,2000,0.0,UZB
14_136_,Women,True,2001,0.0,UZB
14_136_,Women,True,2002,0.0,UZB
14_136_,Women,True,2003,0.0,UZB
14_136_,Women,True,2004,0.0,UZB
14_136_,Women,True,2005,0.0,UZB
14_136_,Women,True,2006,0.0,UZB
14_136_,Women,True,2007,0.0,UZB
14_136_,Women,True,2008,0.0,UZB
14_136_,Women,True,2009,0.0,UZB
14_136_,Women,True,2010,0.0,UZB
14_136_,Women,True,2011,0.1,UZB
14_136_,Women,True,2012,0.1,UZB
14_136_,Women,True,2013,0.1,UZB
14_136_,Women,True,2014,0.1,UZB
14_136_,Women,True,2015,0.1,UZB
14_136_,Women,True,2016,0.1,UZB
14_136_,Women,True,2017,0.1,UZB
14_136_,Women,True,2018,0.1,UZB
14_136_,Women,True,2019,0.1,UZB
14_136_,Women,True,2020,0.1,UZB
14_136_,Women,True,2021,0.1,UZB
14_137_,0-17 years old,True,2000,0.0,UZB
14_137_,0-17 years old,True,2001,0.0,UZB
14_137_,0-17 years old,True,2002,0.0,UZB
14_137_,0-17 years old,True,2003,0.0,UZB
14_137_,0-17 years old,True,2004,0.0,UZB
14_137_,0-17 years old,True,2005,0.0,UZB
14_137_,0-17 years old,True,2006,0.0,UZB
14_137_,0-17 years old,True,2007,0.0,UZB
14_137_,0-17 years old,True,2008,0.0,UZB
14_137_,0-17 years old,True,2009,0.0,UZB
14_137_,0-17 years old,True,2010,0.0,UZB
14_137_,0-17 years old,True,2011,0.1,UZB
14_137_,0-17 years old,True,2012,0.1,UZB
14_137_,0-17 years old,True,2013,0.1,UZB
14_137_,0-17 years old,True,2014,0.1,UZB
14_137_,0-17 years old,True,2015,0.1,UZB
14_137_,0-17 years old,True,2016,0.1,UZB
14_137_,0-17 years old,True,2017,0.1,UZB
14_137_,0-17 years old,True,2018,0.1,UZB
14_137_,0-17 years old,True,2019,0.0,UZB
14_137_,0-17 years old,True,2020,0.0,UZB
14_137_,0-17 years old,True,2021,0.0,UZB
14_138_,18 years and older,True,2000,0.0,UZB
14_138_,18 years and older,True,2001,0.0,UZB
14_138_,18 years and older,True,2002,0.0,UZB
14_138_,18 years and older,True,2003,0.0,UZB
14_138_,18 years and older,True,2004,0.0,UZB
14_138_,18 years and older,True,2005,0.0,UZB
14_138_,18 years and older,True,2006,0.0,UZB
14_138_,18 years and older,True,2007,0.0,UZB
14_138_,18 years and older,True,2008,0.0,UZB
14_138_,18 years and older,True,2009,0.0,UZB
14_138_,18 years and older,True,2010,0.0,UZB
14_138_,18 years and older,True,2011,0.1,UZB
14_138_,18 years and older,True,2012,0.2,UZB
14_138_,18 years and older,True,2013,0.2,UZB
14_138_,18 years and older,True,2014,0.2,UZB
14_138_,18 years and older,True,2015,0.2,UZB
14_138_,18 years and older,True,2016,0.2,UZB
14_138_,18 years and older,True,2017,0.2,UZB
14_138_,18 years and older,True,2018,0.2,UZB
14_138_,18 years and older,True,2019,0.2,UZB
14_138_,18 years and older,True,2020,0.1,UZB
14_138_,18 years and older,True,2021,0.1,UZB
