unique_id,col_caption_name,col_caption_name1_empty,year,value,M49_country_code
01_101_,Total,True,2000,8.6,UZB
01_101_,Total,True,2001,8.6,UZB
01_101_,Total,True,2002,8.2,UZB
01_101_,Total,True,2003,8.0,UZB
01_101_,Total,True,2004,7.8,UZB
01_101_,Total,True,2005,8.2,UZB
01_101_,Total,True,2006,8.0,UZB
01_101_,Total,True,2007,8.4,UZB
01_101_,Total,True,2008,8.0,UZB
01_101_,Total,True,2009,7.8,UZB
01_101_,Total,True,2010,7.6,UZB
01_101_,Total,True,2011,7.4,UZB
01_101_,Total,True,2012,7.7,UZB
01_101_,Total,True,2013,7.7,UZB
01_101_,Total,True,2014,7.8,UZB
01_101_,Total,True,2015,8.1,UZB
01_101_,Total,True,2016,7.9,UZB
01_101_,Total,True,2017,7.6,UZB
01_101_,Total,True,2018,6.9,UZB
01_101_,Total,True,2019,6.2,UZB
01_101_,Total,True,2020,5.7,UZB
01_101_,Total,True,2021,6.9,UZB
