unique_id,col_caption_name,col_caption_name1_empty,year,value,M49_country_code
01_101_,Total,True,2000,100,UZB
01_101_,Total,True,2001,100,UZB
01_101_,Total,True,2002,100,UZB
01_101_,Total,True,2003,100,UZB
01_101_,Total,True,2004,100,UZB
01_101_,Total,True,2005,100,UZB
01_101_,Total,True,2006,100,UZB
01_101_,Total,True,2007,100,UZB
01_101_,Total,True,2008,100,UZB
01_101_,Total,True,2009,100,UZB
01_101_,Total,True,2010,100,UZB
01_101_,Total,True,2011,100,UZB
01_101_,Total,True,2012,100,UZB
01_101_,Total,True,2013,100,UZB
01_101_,Total,True,2014,100,UZB
01_101_,Total,True,2015,100,UZB
01_101_,Total,True,2016,100,UZB
01_101_,Total,True,2017,100,UZB
01_101_,Total,True,2018,100,UZB
01_101_,Total,True,2019,100,UZB
01_101_,Total,True,2020,100,UZB
01_101_,Total,True,2021,100,UZB
