unique_id,col_caption_name,col_caption_name1_empty,year,value,M49_country_code
16_101_,Total,True,2000,7.0,UZB
16_101_,Total,True,2001,7.0,UZB
16_101_,Total,True,2002,7.1,UZB
16_101_,Total,True,2003,7.2,UZB
16_101_,Total,True,2004,7.3,UZB
16_101_,Total,True,2005,7.4,UZB
16_101_,Total,True,2006,7.5,UZB
16_101_,Total,True,2007,7.6,UZB
16_101_,Total,True,2008,7.6,UZB
16_101_,Total,True,2009,7.6,UZB
16_101_,Total,True,2010,7.9,UZB
16_101_,Total,True,2011,8.0,UZB
16_101_,Total,True,2012,8.1,UZB
16_101_,Total,True,2013,8.2,UZB
16_101_,Total,True,2014,8.3,UZB
16_101_,Total,True,2015,8.3,UZB
16_101_,Total,True,2016,8.4,UZB
16_101_,Total,True,2017,8.5,UZB
16_101_,Total,True,2018,8.6,UZB
16_101_,Total,True,2019,8.6,UZB
16_101_,Total,True,2020,8.7,UZB
16_101_,Total,True,2021,8.7,UZB
