unique_id,col_caption_name,col_caption_name1_empty,year,value
01_101_,Total,True,2000,7.8
01_101_,Total,True,2001,7.6
01_101_,Total,True,2002,6.2
01_101_,Total,True,2003,5.5
01_101_,Total,True,2004,4.6
01_101_,Total,True,2005,4.6
01_101_,Total,True,2006,4.7
01_101_,Total,True,2007,4.7
01_101_,Total,True,2008,4.8
01_101_,Total,True,2009,5
01_101_,Total,True,2010,5.2
01_101_,Total,True,2011,5.6
01_101_,Total,True,2012,6.2
01_101_,Total,True,2013,6.4
01_101_,Total,True,2014,6.8
01_101_,Total,True,2015,7.6
01_101_,Total,True,2016,7.7
01_101_,Total,True,2017,7.5
01_101_,Total,True,2018,6.9
01_101_,Total,True,2019,0
01_101_,Total,True,2020,0
01_101_,Total,True,2021,6.4
