unique_id,col_caption_name,col_caption_name1_empty,year,value
12_101_,Total,True,2000,0.1
12_101_,Total,True,2001,0.3
12_101_,Total,True,2002,0.3
12_101_,Total,True,2003,0.2
12_101_,Total,True,2004,0.2
12_101_,Total,True,2005,0.2
12_101_,Total,True,2006,0.2
12_101_,Total,True,2007,0.7
12_101_,Total,True,2008,0.8
12_101_,Total,True,2009,0.6
12_101_,Total,True,2010,0.9
12_101_,Total,True,2011,0.5
12_101_,Total,True,2012,0.5
12_101_,Total,True,2013,0.5
12_101_,Total,True,2014,0.6
12_101_,Total,True,2015,0.5
12_101_,Total,True,2016,0.5
12_101_,Total,True,2017,0.4
12_101_,Total,True,2018,0.4
12_101_,Total,True,2019,0.5
12_101_,Total,True,2020,0.4
12_101_,Total,True,2021,0.2
12_135_,Men,True,2000,0.1
12_135_,Men,True,2001,0.4
12_135_,Men,True,2002,0.5
12_135_,Men,True,2003,0.3
12_135_,Men,True,2004,0.4
12_135_,Men,True,2005,0.4
12_135_,Men,True,2006,0.3
12_135_,Men,True,2007,0.8
12_135_,Men,True,2008,0.9
12_135_,Men,True,2009,0.8
12_135_,Men,True,2010,1
12_135_,Men,True,2011,0.6
12_135_,Men,True,2012,0.6
12_135_,Men,True,2013,0.6
12_135_,Men,True,2014,0.7
12_135_,Men,True,2015,0.6
12_135_,Men,True,2016,0.5
12_135_,Men,True,2017,0.5
12_135_,Men,True,2018,0.5
12_135_,Men,True,2019,0.6
12_135_,Men,True,2020,0.5
12_135_,Men,True,2021,0.2
12_136_,Women,True,2000,0
12_136_,Women,True,2001,0.1
12_136_,Women,True,2002,0
12_136_,Women,True,2003,0.1
12_136_,Women,True,2004,0.1
12_136_,Women,True,2005,0.1
12_136_,Women,True,2006,0.1
12_136_,Women,True,2007,0.4
12_136_,Women,True,2008,0.3
12_136_,Women,True,2009,0.2
12_136_,Women,True,2010,0.6
12_136_,Women,True,2011,0.2
12_136_,Women,True,2012,0.2
12_136_,Women,True,2013,0.2
12_136_,Women,True,2014,0.2
12_136_,Women,True,2015,0.2
12_136_,Women,True,2016,0.2
12_136_,Women,True,2017,0.2
12_136_,Women,True,2018,0.1
12_136_,Women,True,2019,0.1
12_136_,Women,True,2020,0.2
12_136_,Women,True,2021,0.1
