unique_id,col_caption_name,col_caption_name1_empty,year,value
01_101_,Total,True,2000,2.4
01_101_,Total,True,2001,2.9
01_101_,Total,True,2002,2.7
01_101_,Total,True,2003,3
01_101_,Total,True,2004,6.2
01_101_,Total,True,2005,5.7
01_101_,Total,True,2006,6.1
01_101_,Total,True,2007,7.9
01_101_,Total,True,2008,7.3
01_101_,Total,True,2009,6.2
01_101_,Total,True,2010,4.1
01_101_,Total,True,2011,4.7
01_101_,Total,True,2012,5.5
01_101_,Total,True,2013,5.6
01_101_,Total,True,2014,5.1
01_101_,Total,True,2015,5.4
01_101_,Total,True,2016,4.1
01_101_,Total,True,2017,2.7
01_101_,Total,True,2018,3.5
01_101_,Total,True,2019,3.7
01_101_,Total,True,2020,0.2
01_101_,Total,True,2021,5.3
